Data,Conta Corrente,Fonte,Deputado,Emenda,Plano de Ação,Descrição,Secretaria,Classificação,Repasse,Rendimentos,Empenho,Nota,Valor Bruto,IR,ISS,INSS,Valor Liquido nota,Saldo Banco,Anexo NF,LIQ ORDEM,Comprovante Fornecedor,Comprovante IR,Comprovante ISS,Comprovante INSS,PDF Geral,ABA,URL_LINK
2023,138628-X,31218,DIEGO GARCIA,202330840002,09032023-035739,AQUIS. CAMINHÃO PIPA,SELURB,Receita,500000,,,,,,,,0,500000,,,,,,,,31218,-
2023,138628-X,31218,DIEGO GARCIA,202330840002,09032023-035739,AQUIS. CAMINHÃO PIPA,SELURB,Receita,,10583.13,,,,,,,0,510583.13,,,,,,,,31218,-
2024,138628-X,31218,DIEGO GARCIA,202330840002,09032023-035739,AQUIS. CAMINHÃO PIPA,SELURB,Receita,,40888.26,,,,,,,0,551471.39,,,,,,,,31218,-
2025,138628-X,31218,DIEGO GARCIA,202330840002,09032023-035739,AQUIS. CAMINHÃO PIPA,SELURB,Receita,,26869.72,,,,,,,0,578341.11,,,,,,,,31218,-
2025,138628-X,31218,DIEGO GARCIA,202330840002,09032023-035739,AQUIS. CAMINHÃO PIPA,SELURB,Despesa,,, 38307/2024,49061,500000,6000,,,494000,78341.11,1_NE 38307 NF 49061 EMENDA.pdf,1_ O 28252 NF 49061 fonte da emenda.pdf,1_COMP NF 49061 EMENDA.pdf,1_ IR NF 49061 EMENDA.pdf,,,https://drive.google.com/file/d/1jzv8lAAR96BEDBTWEth20ZpliucbenQr/view?usp=drivesdk,31218,https://drive.google.com/file/d/1jzv8lAAR96BEDBTWEth20ZpliucbenQr/view?usp=drivesdk
2026,138628-X,31218,DIEGO GARCIA,202330840002,09032023-035739,AQUIS. CAMINHÃO PIPA,SELURB,Receita,,3428.3,,,,,,,0,81769.41,,,,,,,,31218,-
2023,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Receita,300000,,,,,,,,,300000,,,,,,,,31219,-
2023,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Receita,100000,,,,,,,,,400000,,,,,,,,31219,-
2023,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Receita,,6754.75,,,,,,,,406754.75,,,,,,,,31219,-
2024,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Despesa,,,44090/2024,5335,6025,,,,6025,400729.75,NF 5335.pdf,1_O 83267 NF 5335.pdf,1_COMP NF 5335.pdf,,,,https://drive.google.com/file/d/15reIuwFO9SHgxbUn9oYr9gtcs-mfciBd/view?usp=drivesdk,31219,https://drive.google.com/file/d/15reIuwFO9SHgxbUn9oYr9gtcs-mfciBd/view?usp=drivesdk
2024,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Despesa,,,44297/2024,2678,15634.35,,,,15634.35,385095.4,NF 2678.pdf,2_O 83935 NF 2678.pdf,2_COMP NF 2678.pdf,,,,https://drive.google.com/file/d/1srpwdLzx3f0uZsQAodR5xV7d5RyYqUP-/view?usp=drivesdk,31219,https://drive.google.com/file/d/1srpwdLzx3f0uZsQAodR5xV7d5RyYqUP-/view?usp=drivesdk
2024,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Despesa,,,47326/2024,907,133760,,,,133760,251335.4,NF 907.pdf,4_O 84671 NF 907.pdf,4_COMP NF 907.pdf,,,,https://drive.google.com/file/d/1qfrcrYKSgQe_YymvHe7rOeQ7Olse56Y1/view?usp=drivesdk,31219,https://drive.google.com/file/d/1qfrcrYKSgQe_YymvHe7rOeQ7Olse56Y1/view?usp=drivesdk
2024,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Receita,,32214.25,,,,,,,,283549.65,,,,,,,,31219,-
2025,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Despesa,,,44087/2024,83,13315.92,,,,13315.92,270233.73,1_NE 44087 NF 083.pdf,1_1250 NF 83.pdf,1_COMP NF 83.pdf,,,,https://drive.google.com/file/d/1P02L9qT7JvwQ3K778Q0OpyjBt1umwx31/view?usp=drivesdk,31219,https://drive.google.com/file/d/1P02L9qT7JvwQ3K778Q0OpyjBt1umwx31/view?usp=drivesdk
2025,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Despesa,,,8031/2025,4527,76500,,,,76500,193733.73,1_NE 8031 NF 4527.pdf,1_ O 34564 NF 4527.pdf,comprovantene8031.pdf,1_IR NF 4527.pdfk,,,https://drive.google.com/file/d/1j5B7g1_sEoHmuJSLZE1f3NrTnTTNrIlx/view?usp=drive_link,31219,https://drive.google.com/file/d/1j5B7g1_sEoHmuJSLZE1f3NrTnTTNrIlx/view?usp=drive_link
2025,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Receita,,24703,,,,,,,,218436.73,,,,,,,,31219,-
2026,138628-X,31219,RICARDO BARROS,202333320002,09032023-035917, Feiras Livres ,SETRAB,Receita,,9559.4,,,,,,,,227996.13,,,,,,,,31219,-
2023,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Receita,300000,,,,,,,,,300000,,,,,,,,31221,-
2023,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Receita,,7164.54,,,,,,,,307164.54,,,,,,,,31221,-
2024,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,34376/2024,134146,19800,237.6,,,19562.4,287364.54,1_NE 34376 NF 134146.pdf,1_O 65184 NF 134146.pdf,1_COMP NF 134146.pdf,1_IR NF 134146.pdf,,,https://drive.google.com/file/d/1peJuZBtnN9yFvyZMzndiaRY7FuL-e1Kn/view?usp=drivesdk,31221,https://drive.google.com/file/d/1peJuZBtnN9yFvyZMzndiaRY7FuL-e1Kn/view?usp=drivesdk
2024,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,31638/2024,1209,57198,,,,57198,230166.54,1_NE 31638 NF 1209.pdf,1_O 75195 NF 1209.pdf,1_COMP NF 1209.pdf,,,,https://drive.google.com/file/d/1lkEiULq9TvKS4-UtU6ul-IuZO7zpmQKC/view?usp=drivesdk,31221,https://drive.google.com/file/d/1lkEiULq9TvKS4-UtU6ul-IuZO7zpmQKC/view?usp=drivesdk
2024,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,34813/2024,220,28258.66,,,,28258.66,201907.88,1_34813 NF 220.pdf,1_O 80466 NF 220.pdf,1_COMP NF 220.pdf,,,,https://drive.google.com/file/d/1Kf9oeFIOTjXX1-rtff1xgk4sHNEIEfkm/view?usp=drivesdk,31221,https://drive.google.com/file/d/1Kf9oeFIOTjXX1-rtff1xgk4sHNEIEfkm/view?usp=drivesdk
2024,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,45595/2024,223,5847.68,,,,5847.68,196060.2,2_45595 NF 223.pdf,2_O 80506 NF 223.pdf,2_COMP NF 223.pdf,,,,https://drive.google.com/file/d/1R2-1GGa3rfQyzBnditrRpjzyYs--i9Gu/view?usp=drivesdk,31221,https://drive.google.com/file/d/1R2-1GGa3rfQyzBnditrRpjzyYs--i9Gu/view?usp=drivesdk
2024,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Receita,,23697.23,,,,,,,,219757.43,,,,,,,,31221,-
2025,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,47695/2024,4979,6999.92,,,,6999.92,212757.51,1_NE 47695 NF 4979.pdf,1_O 13113 NF 4979.pdf,comprovante47695.pdf,1_IR NF 4979.pdf,,,https://drive.google.com/file/d/1IUEa0h_jihR3g4se7adKP5LYjCwcqZmK/view?usp=drive_link,31221,https://drive.google.com/file/d/1IUEa0h_jihR3g4se7adKP5LYjCwcqZmK/view?usp=drive_link
2025,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,34819/2024,289,54957,,,,54957,157800.51,2_NE 34819 NF 289.pdf,2_O 15941 NF 289.pdf,comprovante34819.pdf,,,,https://drive.google.com/file/d/12lxm6fVyOHw7-hRf30OMXYqGzING8Gi0/view?usp=drive_link,31221,https://drive.google.com/file/d/12lxm6fVyOHw7-hRf30OMXYqGzING8Gi0/view?usp=drive_link
2025,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,17864/2025,53,1505,,,,1505,156295.51,1_NE 17864 NF 53.pdf,O 17864.pdf,comprovantene17864.pdfk,,,,https://drive.google.com/file/d/1I5_s0XyaakzaF0VtUUpEjz8eY-S0FzPp/view?usp=drive_link,31221,https://drive.google.com/file/d/1I5_s0XyaakzaF0VtUUpEjz8eY-S0FzPp/view?usp=drive_link
2025,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,7782/2025,5393,68360,,,,68360,87935.51,1_NE 7782 NF 5393.pdf,O 7782.pdf,comprovante_7782.pdf,BB_138.28-X.pdf,,,https://drive.google.com/file/d/1IIFRPAuKoL6RkWpzgRMxCvaQcnz9jkqd/view?usp=drive_link,31221,https://drive.google.com/file/d/1IIFRPAuKoL6RkWpzgRMxCvaQcnz9jkqd/view?usp=drive_link
2025,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Despesa,,,17863/2025,1280,2300,,,,2300,85635.51,1_NE 17863 NF 1280.pdf,NE17863.pdf,comprovantene17863.pdf,BB_138.628-X.pdf,,,https://drive.google.com/file/d/1I_ZuMTRU5Fs5rwH6Xt_GPz8MU9KgD4Ek/view?usp=drive_link,31221,https://drive.google.com/file/d/1I_ZuMTRU5Fs5rwH6Xt_GPz8MU9KgD4Ek/view?usp=drive_link
2025,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Receita,,16054,,,,,,,,101689.51,,,,,,,,31221,-
2026,138628-X,31221,ENIO VERRI,202330920003,09032023-035780,Espaços Culturais ,SEMUC,Receita,,4450.2,,,,,,,,106139.71,,,,,,,,31221,-
2023,138628-X,31220,RICARDO BARROS,202333320002,09032023-035917,Salões Comunitários ,AMETRO,Receita,500000,,,,,,,,0,500000,,,,,,,,31220,-
2023,138628-X,31220,RICARDO BARROS,202333320002,09032023-035917,Salões Comunitários ,AMETRO,Receita,,1983.97,,,,,,,0,501983.97,,,,,,,,31220,-
2024,138628-X,31220,RICARDO BARROS,202333320002,09032023-035917,Salões Comunitários ,AMETRO,Despesa,,,13817/2024,3636,500000,6000,6000,,488000,1983.97,NE 13817 NF 3636 CTP.pdf,1_O 13817 NF 3636.pdf,COMP NF 3636.pdf,IR NF 3636.pdf,ISS NF 3636.pdf,,https://drive.google.com/file/d/1aYx0lkSgeBKXhOg9XNc1z2FN9pYKQzNx/view?usp=drivesdk,31220,https://drive.google.com/file/d/1aYx0lkSgeBKXhOg9XNc1z2FN9pYKQzNx/view?usp=drivesdk
2024,138628-X,31220,RICARDO BARROS,202333320002,09032023-035917,Salões Comunitários ,AMETRO,Receita,,11937.24,,,,,,,0,13921.21,,,,,,,,31220,-
2025,138628-X,31220,RICARDO BARROS,202333320002,09032023-035917,Salões Comunitários ,AMETRO,Receita,,1514.8,,,,,,,0,15436.01,,,,,,,,31220,-
2026,138628-X,31220,RICARDO BARROS,202333320002,09032023-035917,Salões Comunitários ,AMETRO,Receita,,677.3,,,,,,,0,16113.31,,,,,,,,31220,-
2023,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Receita,457253,,,,,,,,0,457253,,,,,,,,31222,-
2023,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Receita,,13602.36,,,,,,,0,470855.36,,,,,,,,31222,-
2024,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Receita,,37706.82,,,,,,,0,508562.18,,,,,,,,31222,-
2025,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Despesa,,,4976/2025,1747,28200,,,,28200,480362.18,1_NE 4976 NF 1747.pdf,1_ O 28147 NF 1747.pdf,1_COMP NF 1747.pdf,,,,https://drive.google.com/file/d/10yDDNrtRT-8oKrgHhTbkcvT9aIIbE-_o/view?usp=drivesdk,31222,https://drive.google.com/file/d/10yDDNrtRT-8oKrgHhTbkcvT9aIIbE-_o/view?usp=drivesdk
2025,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Despesa,,,16277/2025,40353,70918.5,851.02,,,70067.48,409443.68,1_NE 16277 NF 40353.pdf,1_ O 33731 NF 40353.pdf,1_COMP NF 40353.pdf,1_ IR NF 40353.pdf,,,https://drive.google.com/file/d/1YHN9oXy0hhNt6enXOjgXgZHvvOgkLwga/view?usp=drivesdk,31222,https://drive.google.com/file/d/1YHN9oXy0hhNt6enXOjgXgZHvvOgkLwga/view?usp=drivesdk
2025,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Despesa,,,5675/2025,59456,244500,2934,,,241566,164943.68,1_NE 5675 NF 59456.pdf,1_O 46786 NF 59456.pdf,1_COMP NF 59456.pdf,1_IR NF 59456.pdf,,,https://drive.google.com/file/d/1fm_JtQVH3gb4eGX-y9tIAzT96JjCCsFT/view?usp=drivesdk,31222,https://drive.google.com/file/d/1fm_JtQVH3gb4eGX-y9tIAzT96JjCCsFT/view?usp=drivesdk
2025,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Despesa,,,5677/2025,491859,97500,1170,,,96330,67443.68,2_NE 5677 NF 491859.pdf,2_O 46789 NF 491859.pdf,2_COMP NF 491859.pdf,2_IR NF 491859.pdf,,,https://drive.google.com/file/d/1m-f1qknKZc7Gk88-5rGNCfABYBnt9WNd/view?usp=drivesdk,31222,https://drive.google.com/file/d/1m-f1qknKZc7Gk88-5rGNCfABYBnt9WNd/view?usp=drivesdk
2025,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Despesa,,,13106/2025,512,589,7.07,,,581.93,66854.68,3_NE 13106 NF 512.pdf,3_O 38628 NF 512.pdf,3_COMP NF 512.pdf,3_IR NF 512.pdf,,,https://drive.google.com/file/d/1ozhRKN4GizwywQhw_OrG0hXAYLiEnd_T/view?usp=drivesdk,31222,https://drive.google.com/file/d/1ozhRKN4GizwywQhw_OrG0hXAYLiEnd_T/view?usp=drivesdk
2025,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Receita,,29771.29,,,,,,,0,96625.97,,,,,,,,31222,-
2026,138628-X,31222,SARGENTO FAHUR,202340660001,09032023-038080,Guarda Municipal e Defesa Civil ,SSM,Receita,,4228.6,,,,,,,0,100854.57,,,,,,,,31222,-
2023,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Receita,1000000,,,,,,,,0,1000000,,,,,,,,31241,-
2023,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Receita,,21166.28,,,,,,,0,1021166.28,,,,,,,,31241,-
2024,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Receita,,57031.68,,,,,,,0,1078197.96,,,,,,,,31241,-
2024,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,, 2583/2024,18734,629700,7556.4,,,622143.6,448497.96,1_NE 2583 NF 18734.pdf,1_O 2583 NF 18734.pdf,1_COMP NF 18734.pdf,1_IR NE 2583 NF 18734.pdf,,,https://drive.google.com/file/d/15SPVcs8jpdwj0_k3F8cBTlH_nTOqre8j/view?usp=drivesdk,31241,https://drive.google.com/file/d/15SPVcs8jpdwj0_k3F8cBTlH_nTOqre8j/view?usp=drivesdk
2025,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,21697/2025,3183060,67840,814.09,,,67025.91,380657.96,1_NE 21697 NF 3183060.pdf,1_LIQ NF 3183060.pdf,1_COMP_NF 3183060.pdf,1_IR NF 3183060.pdf,,,https://drive.google.com/file/d/1KzxPAsO2Wbu8rPEUDgvXpR4xHq8t7Ja-/view?usp=drivesdk,31241,https://drive.google.com/file/d/1KzxPAsO2Wbu8rPEUDgvXpR4xHq8t7Ja-/view?usp=drivesdk
2025,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,38040/2025,14,12372.5,,,,12372.5,368285.46,1_NE 38040 NF 14.pdf,1_LIQ NF 14.pdf,COMP_NF14.pdf,,,,https://drive.google.com/file/d/1eDfFoyrZH02WYQ0c7W6ghSiFNXWgDwOj/view?usp=drivesdk,31241,https://drive.google.com/file/d/1eDfFoyrZH02WYQ0c7W6ghSiFNXWgDwOj/view?usp=drivesdk
2025,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,28314/2025,895,31978,,,,31978,336307.46,2_NE 28314 NF 895.pdf,2_LIQ NF 895.pdf,2_COMP_NF895.pdf,,,,https://drive.google.com/file/d/1rtaGXAgi6WI95XCQMXAfTX4Sp69EG5GK/view?usp=drivesdk,31241,https://drive.google.com/file/d/1rtaGXAgi6WI95XCQMXAfTX4Sp69EG5GK/view?usp=drivesdk
2025,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Receita,,46429.08,,,,,,,0,382736.54,,,,,,,,31241,-
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45284/2025,978,770,,,,770,381966.54,1_NE 45284 NF 978.pdf,1_LIQ 340 NF 978.pdf,1_COMP_NF 978.pdf,,,,https://drive.google.com/file/d/17ON8oZr2cAyihmVEWFUR3euiklh_2mc-/view?usp=drivesdk,31241,https://drive.google.com/file/d/17ON8oZr2cAyihmVEWFUR3euiklh_2mc-/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45107/2025,1389,13600,163.2,,,13436.8,368366.54,2_NE 45107 NF 1389.pdf,2_LIQ 3256 NF 1389.pdf,2_COMP_NF 1389.pdf,2_IR NF 1389.pdf,,,https://drive.google.com/file/d/1Ksrqq-x8wIZvrHKOr47vT8R6X5dpLTb2/view?usp=drivesdk,31241,https://drive.google.com/file/d/1Ksrqq-x8wIZvrHKOr47vT8R6X5dpLTb2/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45086/2025,5822,5600,67.2,,,5532.8,362766.54,1_NE 45086 NF 5822.pdf,1_LIQ 3132 NF 5822.pdf,1_COMP_NF 5822.pdf,1_IR NF 5822.pdf,,,https://drive.google.com/file/d/1PsR9zTtqLoZL_XS_nDUm6m34Ocur1W2O/view?usp=drivesdk,31241,https://drive.google.com/file/d/1PsR9zTtqLoZL_XS_nDUm6m34Ocur1W2O/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45275/2025,5832,6273.7,,,,6273.7,356492.84,2_NE 45275 NF 5832.pdf,2_LIQ 3182 NF 5832.pdf,2_COMP_NF 5832.pdf,,,,https://drive.google.com/file/d/1B-Exvor8VB4_2lMw_ecebwqsF_gbuJFg/view?usp=drivesdk,31241,https://drive.google.com/file/d/1B-Exvor8VB4_2lMw_ecebwqsF_gbuJFg/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45277/2025,1388,3400,40.8,,,3359.2,353092.84,3_NE 45277 NF 1388.pdf,3_LIQ 3123 NF 1388.pdf,3_COMP_NF 1388.pdf,3_IR NF 1388.pdf,,,https://drive.google.com/file/d/15hT6PH5iwAmpYT3hhuluiV8tHXIF0ACg/view?usp=drivesdk,31241,https://drive.google.com/file/d/15hT6PH5iwAmpYT3hhuluiV8tHXIF0ACg/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45095/2025,5865,3209,38.5,,,3170.5,349883.84,4_NE 45095 NF 5865.pdf,4_LIQ 3139 NF 5865.pdf,4_COMP_NF 5865.pdf,4_IR NF 5865.pdf,,,https://drive.google.com/file/d/1qeBj1NBKCCsTMGN5PMfys9frqO3Gos_6/view?usp=drivesdk,31241,https://drive.google.com/file/d/1qeBj1NBKCCsTMGN5PMfys9frqO3Gos_6/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45279/2025,373,3086.97,,,,3086.97,346796.87,5_NE 45279 NF 373.pdf,5_LIQ 4843 NF 373.pdf,5_COMP_NF 373.pdf,,,,https://drive.google.com/file/d/1hFlahJhcsjZN1TqEpQs3ezmAzZ3DIBRy/view?usp=drivesdk,31241,https://drive.google.com/file/d/1hFlahJhcsjZN1TqEpQs3ezmAzZ3DIBRy/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45282/2025,454,49000,,,,49000,297796.87,6_NE 45282 NF 454.pdf,6_LIQ 6755 NF 454.pdf,6_COMP_NF 454.pdf,,,,https://drive.google.com/file/d/1HQuu0l-Lo_iolAZOyn0hfZDjaT3bhEUP/view?usp=drivesdk,31241,https://drive.google.com/file/d/1HQuu0l-Lo_iolAZOyn0hfZDjaT3bhEUP/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45278/2025,455,9800,,,,9800,287996.87,7_NE 45278 NF 455.pdf,7_LIQ 6769 NF 455.pdf,7_COMP_NF 455.pdf,,,,https://drive.google.com/file/d/1vt4xEmdQFBeiMbGe4jORwu7Ud19pUe7M/view?usp=drivesdk,31241,https://drive.google.com/file/d/1vt4xEmdQFBeiMbGe4jORwu7Ud19pUe7M/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45285/2025,253,7920,,,,7920,280076.87,8_NE 45285 NF 253.pdf,8_LIQ 7321 NF 253.pdf,8_COMP_NF 253.pdf,,,,https://drive.google.com/file/d/1tCOhmVahVcswEmrmuTJCgk7mRfLACzSH/view?usp=drive_link,31241,https://drive.google.com/file/d/1tCOhmVahVcswEmrmuTJCgk7mRfLACzSH/view?usp=drive_link
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45281/2025,6424,3844,46.12,,,3797.88,276232.87,9_NE 45281 NF 6424.pdf,9_LIQ 4788 NF 6424.pdf,9_COMP_NF 6424.pdf,"9_IR NF 6424 - diferenca 0,01.pdf",,,https://drive.google.com/file/d/1lruxHd4xd5PhdmnZ_F7hL4KQU2ZLjxlT/view?usp=drivesdk,31241,https://drive.google.com/file/d/1lruxHd4xd5PhdmnZ_F7hL4KQU2ZLjxlT/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45089/2025,5540,7980,,,,7980,268252.87,10_NE 45089 NF 5540.pdf,10_LIQ 7441 NF 5540.pdf,10_COMP_NF 5540.pdf,,,,https://drive.google.com/file/d/1G2zLkTsYPAv4ZO7NmUDCuQrx6HVGKKoa/view?usp=drivesdk,31241,https://drive.google.com/file/d/1G2zLkTsYPAv4ZO7NmUDCuQrx6HVGKKoa/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45096/ 2025,1980,1400,16.8,,,1383.2,266852.87,1_NE 45096 NF 1980.pdf,1_LIQ 17545 NF 1980.pdf,1_COMP_NF 1980.pdf,1_IR NF 1980.pdf,,,https://drive.google.com/file/d/17jBi-8xv3_4XsVGNUM7QtqV4FNUZm51W/view?usp=drivesdk,31241,https://drive.google.com/file/d/17jBi-8xv3_4XsVGNUM7QtqV4FNUZm51W/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,7187/2026,3568,3377.66,40.53,,,3337.13,263475.21,2_NE 7187 NF 3568.pdf,2_LIQ 18048 NF 3568.pdf,2_COMP_NF 3568.pdf,2_IR NF 3568.pdf,,,https://drive.google.com/file/d/1qykVHfWPrQnE-FnV0_JU0G_QIhaFR1nB/view?usp=drivesdk,31241,https://drive.google.com/file/d/1qykVHfWPrQnE-FnV0_JU0G_QIhaFR1nB/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,7186/2026,6651,850,10.2,,,839.8,262625.21,1_NE 7186 NF 6651.pdf,1_LIQ 19692 NF 6651.pdf,1_COMP_NF 6651.pdf,1_IR NF 6651.pdf,,,https://drive.google.com/file/d/1UxGCnB4IEqAL70inRF3QBXu07ESQvri-/view?usp=drivesdk,31241,https://drive.google.com/file/d/1UxGCnB4IEqAL70inRF3QBXu07ESQvri-/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45105/2025,3837,8383.6,100.6,,,8283,254241.61,2_NE 45105 NF 3837.pdf,2_LIQ 20384 NF 3837.pdf,2_COMP_NF 3837.pdf,2_IR NF 3837.pdf,,,https://drive.google.com/file/d/1it9w6bZiGEMABziuvHL2jwp81gIi3zFo/view?usp=drivesdk,31241,https://drive.google.com/file/d/1it9w6bZiGEMABziuvHL2jwp81gIi3zFo/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,45097/2025,542,29920,,,,29920,224321.61,3_NE 45097 NF 542.pdf,3_LIQ 20697 NF 542.pdf,3_COMP_NF 542.pdf,,,,https://drive.google.com/file/d/1aPsVtpGebOIzqFu36eQ6G4WTovclQpXn/view?usp=drivesdk,31241,https://drive.google.com/file/d/1aPsVtpGebOIzqFu36eQ6G4WTovclQpXn/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,10086/2026,824,24450.72,293.41,,,24157.31,199870.89,1_NE 10086 NF 824.pdf,1_LIQ NF 824.pdf,1_COMP NF 824.pdf,1_IR NF 824.pdf,,,https://drive.google.com/file/d/1sDDOhoPLIwkcdxrgoA6pFpdc3AR4NOxh/view?usp=drivesdk,31241,https://drive.google.com/file/d/1sDDOhoPLIwkcdxrgoA6pFpdc3AR4NOxh/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Receita,,12242.54,,,,,,,0,212113.43,,,,,,,,31241,-
